job_id,company_name,title,normalized_title,category,description,requirement_summary,work_type,employment_type,experience_level,province,city,salary_min,salary_max,salary_currency,salary_display,skills_top_10_names,requirements_concat,language_signal,source_posted_at,status,fit_input_quality_score,fit_input_has_requirements,fit_input_has_skills,skills_count_total,description_length_chars,req_len,_is_tech_cat,_is_tech_title,_is_tech_skills,is_tech,tech_signal_source
3d87e4b9-2162-4497-b1a2-05623798b333,Smoore Technology Indonesia,In-Process Quality Control (IPQC) Engineer,In-Process Quality Control (IPQC) Engineer,"Manufaktur, Transportasi & Logistik","This position takes an important role in our manufacturing process. Collaborating with the RnD, Production and Laboratory departments.","Competitive Salary, Career Growth, Supportive Environment.",ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Timur,Sidoarjo,,,IDR,Not specified,EXPIRES_SOON | Akan segera berakhir,"Competitive Salary, Career Growth, Supportive Environment",EN,2026-04-22T10:03:00Z,ACTIVE,100,1,1,2,141,65,False,False,False,False,none
3d7b5bb9-d12c-4c36-ac94-37a48b6181a3,Kredivo Group,Area Sales Leader - Merauke,Area Sales Leader - Merauke,Sales & Marketing,"Sales Leader is responsible for leading the team, achieving targets, developing strategies, creating reports, and fostering store relationships in the Merauke area.","Proficient in EXPIRES_SOON, Akan segera berakhir.",ONSITE,FULL_TIME,LEAD,Papua Selatan,Merauke,,,IDR,Not specified,Akan segera berakhir | EXPIRES_SOON,Sales Leader is responsible for leading the team || and fostering store relationships in the Merauke area,EN,2026-04-23T08:59:18Z,ACTIVE,100,1,1,2,171,56,False,False,False,False,none
3d609083-86b1-44a6-ac37-c18e1ba8619f,PT Portal Gateway Indonesia,Business Development Executive - IoT Solutions,Business Development Executive - IoT Solutions,Business Development Executive,"The Business Development Executive - IoT Solutions role at PT Portal Gateway Indonesia in Cipondoh, Tangerang, Banten, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: 1-3 years of experience in Business Development, Requirements Gathering, Business Analysis, or Creative Thinking.","1-3 years of experience in Business Development, Requirements Gathering, Business Analysis, or Creative Thinking.",ONSITE,FULL_TIME,JUNIOR,Banten,Tangerang,6000000.0,8000000.0,IDR,"IDR 6,000,000 - 8,000,000 / month",Business Analysis | Requirements Gathering | Business Development | Creative Thinking,"1-3 years of experience in Business Development, Requirements Gathering, Business Analysis, or Creative Thinking",EN,2026-04-20T14:36:32.942000Z,ACTIVE,100,1,1,4,359,120,False,False,False,False,none
3d09694c-f60c-415c-a692-b74af42b5dbf,Buku Warung,Sales Canvassing EDC Sampang,Sales Canvassing EDC,Sales & Marketing,Looking for new sales/MSMEs for EDC machine installation Negotiate to generate sales Achieve sales targets according to company targets Foster good relationships with merchants who already use EDC and carry out duties in accordance with responsibilities,"Male/Female, maximum 35 years old High school graduate Has experience as Sales FMCG, Telecommunication, Merchant Acquisition Has good communication skills Has a two-wheeled vehicle Has an active SIM C",HYBRID,CONTRACT,ENTRY_LEVEL,East Java (Jawa Timur),Sampang,,,IDR,Not specified,Negotiation,"Male/Female, maximum 35 years old || High school graduate || Has experience as Sales FMCG, Telecommunication, Merchant Acquisition || Has good communication skills || Has a two-wheeled vehicle || Has an active SIM C || Experience Selling EDC Machines & Acquisition",EN,2026-05-10T14:03:48.553000Z,ACTIVE,100,1,1,1,260,258,False,False,False,False,none
3cf90570-23a7-4c87-a246-85dce578cf3e,AION Group International,IT Trainer,IT Trainer,Pendidikan & Pelatihan,"Remote instructors needed to deliver live, hands‑on training in IT, AI,Data,Cloud,and Security. Teach small groups through interactive online sessions","Remote instructors needed to deliver live, hands‑on training in IT, AI,Data,Cloud,and Security Teach small groups through interactive online sessions",REMOTE,FULL_TIME,ENTRY_LEVEL,Bali,Bali,17000000.0,25000000.0,IDR,"IDR 17,000,000 - 25,000,000 / month",IT | Security | Cloud | online training | AI | Data,"Remote instructors needed to deliver live, hands‑on training in IT, AI,Data,Cloud,and Security || Teach small groups through interactive online sessions",UNKNOWN,2026-05-07T04:15:30Z,ACTIVE,100,1,1,6,157,175,False,False,False,False,none
3cde2490-d381-4911-a58a-312228f0e10c,Sandpasifik Jaya Abadi,IT dan Kreatif,IT and Creative,Information Technology & Communications,"The IT dan Kreatif role at Sandpasifik Jaya Abadi in Bekasi, Jawa Barat, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Understand servers, hosting, APIs, and programming languages like JavaScript, Python, or PHP.","Understand servers, hosting, APIs, and programming languages like JavaScript, Python, or PHP.",ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Barat,Bekasi,5000000.0,7000000.0,IDR,"IDR 5,000,000 - 7,000,000 / month",Javascript | Python | PHP | API | Server | hosting,"Understand servers, hosting, APIs, and programming languages like JavaScript, Python, or PHP",MIXED,2026-04-20T09:21:16Z,ACTIVE,100,1,1,6,293,100,False,False,True,False,skills
3cd3fecc-b15b-4837-8696-176d95d90fce,PT. Kalbio Global Medika,R&D Scientist,R&D Scientist,Science & Technology,"The R&D Scientist role at PT. Kalbio Global Medika in Cikarang Pusat, Jawa Barat, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: and develop reports on product evaluations refining processes to improve yield and cost",and develop reports on product evaluations refining processes to improve yield and cost,ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Barat,Cikarang Pusat,,,IDR,Not specified,Process Improvement | cost reduction | yield optimization | product evaluation | product testing | idea generation,and develop reports on product evaluations || refining processes to improve yield and cost,EN,2026-04-24T02:55:20Z,ACTIVE,100,1,1,6,300,113,False,False,False,False,none
3cd22274-4e06-4512-a246-e8f54c4df898,Bali Kami Tour,"Wedding Sales, Proposal & Vendor Coordinator","Wedding Sales, Proposal & Vendor Coordinator",Administrasi & Dukungan Perkantoran,"The Wedding Sales, Proposal & Vendor Coordinator role at Bali Kami Tour in Denpasar Selatan, Bali focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: minimum 1 years of experience in sales or coordination.",minimum 1 years of experience in sales or coordination.,ONSITE,FULL_TIME,ENTRY_LEVEL,Bali,Denpasar Selatan,6000000.0,8000000.0,IDR,"IDR 6,000,000 - 8,000,000 / month",Negotiation,minimum 1 years of experience in sales or coordination,EN,2026-05-15T08:10:06Z,ACTIVE,100,1,1,1,274,62,False,False,False,False,none
3cca88f7-d4b4-45cf-9154-5dd4f09fa7ce,Jaya Digital Property,Site Acquisition (Location Analyst),Site Acquisition Analyst,Pengembangan Ritel & Properti,"The Site Acquisition (Location Analyst) role at Jaya Digital Property in Jakarta Raya, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: will lead the Location team to find the right location for FIT HUB to expand based on the location profitability analysis.",will lead the Location team to find the right location for FIT HUB to expand based on the location profitability analysis.,ONSITE,FULL_TIME,LEAD,Jakarta Raya,Jakarta,,,IDR,Not specified,Effective Communication,will lead the Location team to find the right location for FIT HUB to expand based on the location profitability analysis,EN,2026-05-11T09:17:18Z,ACTIVE,100,1,1,1,336,129,False,False,False,False,none
3cc424cf-1876-45ce-800c-cdb6036a88e5,Mitra Insan Sejahtera,Quality System Staff,Quality System Staff,Kesehatan & Medis,"The Quality System Staff role at Mitra Insan Sejahtera in Jakarta Selatan, Jakarta Raya, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Has core competencies relevant to the Quality System Staff role.",Has core competencies relevant to the Quality System Staff role.,ONSITE,FULL_TIME,ENTRY_LEVEL,Jakarta Raya,Jakarta Selatan,,,IDR,Not specified,Effective Communication,Has core competencies relevant to the Quality System Staff role.,UNKNOWN,2026-05-06T03:41:34Z,ACTIVE,100,1,1,1,280,71,False,False,False,False,none
3ca05de4-8d67-438c-94e7-988243e7ad61,Aris Keep Going,Ecommerce Manager ( English Speaker ),Ecommerce Manager ( English Speaker ),Sales & Marketing,"Driving the sales performance of the e-commerce platform such as Shopee, Tokopedia, Lazada, Blibli, Akulaku, etc...","Proficient in EXPIRES_SOON, Akan segera berakhir.",ONSITE,FULL_TIME,LEAD,Jakarta Raya,Jakarta Utara,20000000.0,30000000.0,IDR,"IDR 20,000,000 - 30,000,000 / month",EXPIRES_SOON | Akan segera berakhir,"Driving the sales performance of the e-commerce platform such as Shopee, Tokopedia, Lazada, Blibli, Akulaku, etc",UNKNOWN,2026-04-24T03:20:59Z,ACTIVE,100,1,1,2,122,56,False,False,False,False,none
3c91fc96-528c-40d3-85a2-9c6c22fae5c5,PT Stay Gold Group,"Kids Entertainer, Kids club host, Animator","Kids Entertainer, Kids club host, Animator",Pendidikan & Pelatihan,"PT Stay Gold Group is looking for a Kids Entertainer, Kids club host, and Animator to make kids smile daily. The role involves leading fun activities at The Well HUB.",No specific requirements were provided in the source data.,ONSITE,FULL_TIME,LEAD,Nusa Tenggara Barat,Nusa Tenggara Barat,2700000.0,3000000.0,IDR,"IDR 2,700,000 - 3,000,000 / month",Effective Communication,No specific requirements were provided in the source data,EN,2026-05-07T03:26:45Z,ACTIVE,100,1,1,1,173,65,False,False,False,False,none
3c7676d6-ef8c-4808-9569-b5ff851e8d9b,Central Proteina Prima,Continuous Improvement Specialist,Continuous Improvement Specialist,"Manufaktur, Transportasi & Logistik","CI Specialist with minimum 2 years of experience as CI/Manufacture Excellence, familiar with TPM (especially AM), placement in Jakarta and willing to travel for business.",minimum 2 years of experience as CI/Manufacture Excellence Familiar with TPM (especially AM),ONSITE,FULL_TIME,JUNIOR,Jawa Timur,Sidoarjo,,,IDR,Not specified,AM | Continuous Improvement | TPM,minimum 2 years of experience as CI/Manufacture Excellence || Familiar with TPM (especially AM),EN,2026-04-22T06:22:10Z,ACTIVE,100,1,1,3,177,118,False,False,False,False,none
3c765cf8-13c9-48c9-ac6e-5639e0bd9314,Bevananda,Personal Assistant,Personal Assistant,Administration & Office Support,"The Personal Assistant role at Bevananda in Jakarta Utara, Jakarta Raya, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: experience in personal or executive assistance.",experience in personal or executive assistance.,ONSITE,FULL_TIME,LEAD,Jakarta Raya,Jakarta Utara,,,IDR,Not specified,Trustworthiness | People Management | Efficiency | Project Management,experience in personal or executive assistance,EN,2026-05-15T07:35:07Z,ACTIVE,100,1,1,4,247,54,False,False,False,False,none
3c50d985-6db1-433a-b6ad-04db9383b687,Paragon Pratama Teknologi,Quality Control Intern (Survey Data),Quality Control Intern,Administrasi & Dukungan Perkantoran,"As a Quality Control Intern (Survey Data), you will support the validation and accuracy of survey data collected from the field. This role is ideal...","As a Quality Control Intern (Survey Data), you will support the validation and accuracy of survey data collected from the field.",ONSITE,FULL_TIME,ENTRY_LEVEL,Jakarta Raya,Jakarta,,,IDR,Not specified,Effective Communication,"As a Quality Control Intern (Survey Data), you will support the validation and accuracy of survey data collected from the field || This role is ideal",EN,2026-04-08T10:54:45Z,ACTIVE,100,1,1,1,157,135,False,False,False,False,none
3c3963a8-7469-4aa5-9883-5e47b577abf1,PT Kilat Jaya Indonesia,Brand Manager,Brand Manager,Pemasaran & Komunikasi,"The Brand Manager role at PT Kilat Jaya Indonesia in Tangerang, Banten, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: We're seeking for highly motivated and experienced individuals to grow and join with us as Brand Manager.",We're seeking for highly motivated and experienced individuals to grow and join with us as Brand Manager.,ONSITE,FULL_TIME,LEAD,Banten,Tangerang,11000000.0,13000000.0,IDR,"IDR 11,000,000 - 13,000,000 / month",Digital Marketing,We're seeking for highly motivated and experienced individuals to grow and join with us as Brand Manager,EN,2026-05-04T10:23:04Z,ACTIVE,100,1,1,1,304,112,False,False,False,False,none
3c0545db-29e3-450c-a7d8-4400829d217b,Ella Skincare,Perawat Mobile,Nurse,Nursing & Medical Support,"The Perawat Mobile role at Ella Skincare in Kartasura, Sukoharjo, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: 0-1 years of experience Communication Skills, Medical and Healthcare, Teamwork, Nursing","0-1 years of experience Communication Skills, Medical and Healthcare, Teamwork, Nursing",ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Tengah,Sukoharjo,2500000.0,2570000.0,IDR,"IDR 2,500,000 - 2,570,000 / month",Nursing | Communication Skills | Healthcare | Medical | Teamwork,"0-1 years of experience || Communication Skills, Medical and Healthcare, Teamwork, Nursing",EN,2026-05-07T04:20:12.636000Z,ACTIVE,100,1,1,5,280,113,False,False,False,False,none
3bf44476-4e89-46d0-8687-32bffe74bfd0,Leads Property Services Indonesia,Marketing Consultant,Marketing Consultant,Pemasaran & Komunikasi,"Leads Property Services Indonesia is looking for a Marketing Consultant. Passionate about real estate? Join our team, work with top clients, and sharpen your skills in property consulting!",This role offers career growth opportunities in a dynamic property industry a professional and collaborative work environment and the chance to network with leading corporate clients,ONSITE,FULL_TIME,LEAD,Jakarta Raya,Jakarta,,,IDR,Not specified,Client Relations | Consulting | Marketing | Real Estate,This role offers career growth opportunities in a dynamic property industry || a professional and collaborative work environment || and the chance to network with leading corporate clients,EN,2026-05-13T08:26:44Z,ACTIVE,100,1,1,4,195,216,False,False,False,False,none
3bb442a6-5c4e-4a43-9a64-7e1285b68ad9,PT BFI Finance Indonesia Tbk,Marketing Mobil BFI Banjarbaru,Marketing Mobil BFI Banjarbaru,,"Recruit, foster, and maintain working relationships with agents Implement BA/Agent strategies to increase agent contribution, productivity, and loyalty to ensure consumer booking targets are met Regularly visit agents to maintain working relationships and assist in overcoming obstacles in product marketing",Male/Female Minimum High School/Vocational School education Good communication skills Target-oriented Accustomed to working in the field 1 year of marketing experience preferred fresh graduates are welcome to apply Owns a private vehicle.,ONSITE,FULL_TIME,ENTRY_LEVEL,South Kalimantan (Kalimantan Selatan),Banjarbaru,,,IDR,Not specified,Sales | Marketing,Male/Female Minimum High School/Vocational School education Good communication skills Target-oriented Accustomed to working in the field 1 year of marketing experience preferred fresh graduates are welcome to apply Owns a private vehicle,EN,2026-05-13T02:55:38.124000Z,ACTIVE,100,1,1,2,314,245,False,False,False,False,none
3b5750c9-c132-498e-86b0-7e9753291d37,Pengiklan Anonim,Desk collection,Desk Collection,Perbankan & Layanan Finansial,"The Desk collection role at Pengiklan Anonim in Jakarta Pusat, Jakarta Raya focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: minimum 1 years of experience in customer service or related field.",minimum 1 years of experience in customer service or related field.,ONSITE,FULL_TIME,ENTRY_LEVEL,Jakarta Raya,Jakarta Pusat,3900000.0,5000000.0,IDR,"IDR 3,900,000 - 5,000,000 / month",Collection | Customer Service,minimum 1 years of experience in customer service or related field,EN,2026-05-15T10:00:15Z,ACTIVE,100,1,1,2,260,74,False,False,False,False,none
3b41282f-6391-4a2d-a909-1d877a543776,PT Purple Momentum Capital,Gaming & Internet Cafe | Associate & Cashier,Associate & Cashier,Hospitality & Tourism,"Newly Remodeled Business! Unique Business With Lots of Time Freedom! High Payment! (We're looking for quality workers) Looking for a bright, young front desk operator! Service with a smile! Great income for highly desired position. Female / Male.","Bright, young front desk operator Service with a smile",ONSITE,FULL_TIME,ENTRY_LEVEL,Bali,Bali,3500000.0,4000000.0,IDR,"IDR 3,500,000 - 4,000,000 / month",Effective Communication,"Bright, young front desk operator || Service with a smile",EN,2026-04-24T12:29:18Z,ACTIVE,100,1,1,1,253,80,False,False,False,False,none
3b04260c-1420-46ae-a863-8edd26577e33,PT Luwes Inovasi Mandiri (Depok),Agrometeorologist / Precision Weather Specialist,Agrometeorologist / Precision Weather Specialist,"Lingkungan, Bumi & Geosains","The Agrometeorologist / Precision Weather Specialist role at PT Luwes Inovasi Mandiri (Depok) in Depok, Jawa Barat focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Agrometeorologist for precision weather analysis, soil moisture, IoT, and smart agriculture with a global team.","Agrometeorologist for precision weather analysis, soil moisture, IoT, and smart agriculture with a global team.",ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Barat,Depok,,,IDR,Not specified,Effective Communication,"Agrometeorologist for precision weather analysis, soil moisture, IoT, and smart agriculture with a global team",EN,2026-04-27T04:23:31Z,ACTIVE,100,1,1,1,343,118,False,False,False,False,none
3ae1b2d0-902f-4761-8785-14d8ca97628b,PT. RUI LANG TECHNOLOGY,Regional Manager,Regional Manager,Ritel & Produk Konsumen,"Oversees multi-store operations, drives sales growth, ensures KPI achievement, and leads store teams to maintain operational and brand standards.",Direct Impact to Business Growth Multi-Store Leadership Experience High Visibility & Career Acceleration,ONSITE,FULL_TIME,LEAD,Jakarta Raya,Jakarta Selatan,15000000.0,18000000.0,IDR,"IDR 15,000,000 - 18,000,000 / month",Negotiation,Direct Impact to Business Growth || Multi-Store Leadership Experience || High Visibility & Career Acceleration,EN,2026-05-15T07:32:24Z,ACTIVE,100,1,1,1,152,142,False,False,False,False,none
3a72f0d4-6ff4-4ec4-b28b-0732b1b2712f,PM Control Systems Pte Ltd,Engineering Manager,Engineering Manager,Manajemen,"Lead end-to-end engineering projects fr design to commissioning, acting as technical decision maker for control systems, PMS & mechanical integration.",Lead end-to-end engineering projects from design to commissioning acting as technical decision maker for control systems PMS & mechanical integration,ONSITE,CONTRACT,LEAD,Jakarta Raya,Jakarta Utara,12500000.0,15000000.0,IDR,"IDR 12,500,000 - 15,000,000 / month",Effective Communication,Lead end-to-end engineering projects from design to commissioning || acting as technical decision maker for control systems || PMS & mechanical integration,UNKNOWN,2026-05-06T04:44:51Z,ACTIVE,100,1,1,1,161,187,False,False,False,False,none
39cc15a1-9b8e-47dc-b87f-3660a2c7b5b1,Beacon Academy,Mandarin Teacher,Mandarin Teacher,Pendidikan & Pelatihan,"The Mandarin Teacher role at Beacon Academy in Jakarta Utara, Jakarta Raya focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Over the years, Beacon Academy continued to invest in quality teachers and increase focus on the use of technology.","Over the years, Beacon Academy continued to invest in quality teachers and increase focus on the use of technology.",ONSITE,FULL_TIME,ENTRY_LEVEL,Jakarta Raya,Jakarta Utara,,,IDR,Not specified,Effective Communication,"Over the years, Beacon Academy continued to invest in quality teachers and increase focus on the use of technology",EN,2026-04-25T05:23:01Z,ACTIVE,100,1,1,1,307,122,False,False,False,False,none
39aafc0f-fb37-40d4-8a51-6e8e22d86980,PT Baliola Adi Maha Duta,Administrasi,Administrasi,Administrative Staff,"The Administrasi role at PT Baliola Adi Maha Duta in Kebayoran Baru, DKI Jakarta, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: minimum 1 years of experience Maximum 3 years of experience",minimum 1 years of experience Maximum 3 years of experience,HYBRID,FULL_TIME,JUNIOR,DKI Jakarta,Kebayoran Baru,2800000.0,4200000.0,IDR,"IDR 2,800,000 - 4,200,000 / month",English Language | Teamwork | Communication Skills | Microsoft Excel | Microsoft Office,minimum 1 years of experience || Maximum 3 years of experience,EN,2026-02-02T08:55:51.345000Z,ACTIVE,100,1,1,5,268,85,False,False,False,False,none
396dedd6-c917-40c4-b5dc-fd85c7bf98b0,Infineon Technologies,Director OPC Resource Planning,Director OPC Resource Planning,"Produksi, Perencanaan & Penjadwalan",Please let your recruiter know if they need to pay special attention to something in order to enable your participation in the interview process.,Please let your recruiter know if they need to pay special attention to something in order to enable your participation in the interview process.,ONSITE,FULL_TIME,ENTRY_LEVEL,Kepulauan Riau,Batam,,,IDR,Not specified,Interpersonal Communication,Please let your recruiter know if they need to pay special attention to something in order to enable your participation in the interview process,UNKNOWN,2026-04-16T12:59:40Z,ACTIVE,100,1,1,1,152,152,False,False,False,False,none
39687fc9-68fe-4c59-8433-a2fcce82382b,PT. Ayu Natural Bali,Apoteker/Cosmetics formulator,Pharmacist/Cosmetics Formulator,Health & Medical,"The Apoteker/Cosmetics formulator role at PT. Ayu Natural Bali in Bali, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: experience in Natural cosmetics formulation.",experience in Natural cosmetics formulation.,ONSITE,FULL_TIME,ENTRY_LEVEL,Bali,Bali,7000000.0,10000000.0,IDR,"IDR 7,000,000 - 10,000,000 / month",Effective Communication,experience in Natural cosmetics formulation,EN,2026-05-04T01:49:01Z,ACTIVE,100,1,1,1,243,51,False,False,False,False,none
39256136-7404-403b-81f4-cc8bb76f5ba9,Beliv Indonesia,project coordinator,project coordinator,Konstruksi,"The project coordinator role at Beliv Indonesia in Tangerang Selatan, Banten focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Proficient in EXPIRES_SOON, Akan segera berakhir, URGENT, Dibutuhkan segera.","Proficient in EXPIRES_SOON, Akan segera berakhir, URGENT, Dibutuhkan segera.",ONSITE,FULL_TIME,LEAD,Banten,Tangerang Selatan,7000000.0,8000000.0,IDR,"IDR 7,000,000 - 8,000,000 / month",Dibutuhkan segera | Akan segera berakhir | URGENT | EXPIRES_SOON,Project coordinator/project manager (lots of fieldwork),UNKNOWN,2026-04-17T01:22:15Z,ACTIVE,100,1,1,4,270,83,False,False,False,False,none
38f31e26-03a4-4602-b4d6-56f64246de02,Vell Malaysia Sdn. Bhd.,Freelance SEO Specialist (Remote),Freelance SEO Specialist (Remote),Pemasaran & Komunikasi,"We are looking for an experienced SEO specialist to improve organic visibility, search rankings, and qualified traffic for our digital assets.","Improve organic visibility, search rankings, and qualified traffic for digital assets.",REMOTE,CONTRACT,ENTRY_LEVEL,Jakarta Raya,Jakarta,20000.0,30000.0,IDR,"IDR 20,000 - 30,000 / month",Digital Marketing,"Improve organic visibility, search rankings, and qualified traffic for digital assets",EN,2026-04-30T09:42:04Z,ACTIVE,100,1,1,1,149,93,False,False,False,False,none
38e75895-3bfa-41a5-9ef9-57f953c6dafe,PT. Sinar Mitra Sepadan Finance (SMS Finance),Branch Manager Regional 3,Branch Manager,Sales & Marketing,Develop strategies to achieve company targets. Supervise and coordinate branch operational activities. Develop branch operational activities. Observe the performance of branch employees. Provide solutions to problems that exist in branches.,"Minimum Bachelor Degree education in all majors Have at least 3 years experience as a branch manager in a finance company Have high creativity and innovation ideas to support the achievement of targets Have good leadership and network Have analytical power, thorough, honest, communicative and responsible Willing to be placed in all SMSF branches throughout Indonesia",ONSITE,FULL_TIME,MID_LEVEL,Maluku,Ambon,,,IDR,Not specified,Microsoft Office,"Minimum Bachelor Degree education in all majors || Have at least 3 years experience as a branch manager in a finance company || Have high creativity and innovation ideas to support the achievement of targets || Have good leadership and network || Have analytical power, thorough, honest, communicative and responsible || Willing to be placed in all SMSF branches throughout Indonesia",EN,2026-04-08T10:21:38.525000Z,ACTIVE,100,1,1,1,247,426,False,False,False,False,none
38c5bb7a-9c87-4352-8575-6c35968b3a90,Pengiklan Anonim,GRC Staff (IT),GRC Staff (IT),Information Technology & Communications,The GRC Staff (IT) role at Pengiklan Anonim in Jakarta Raya focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Oversee and enhance the organization’s cybersecurity strategy by aligning with CIS Controls and regulatory requirements.,Oversee and enhance the organization’s cybersecurity strategy by aligning with CIS Controls and regulatory requirements.,ONSITE,FULL_TIME,ENTRY_LEVEL,Jakarta Raya,Jakarta,,,IDR,Not specified,Effective Communication,Oversee and enhance the organization’s cybersecurity strategy by aligning with CIS Controls and regulatory requirements,EN,2026-04-24T08:22:45Z,ACTIVE,100,1,1,1,297,127,False,False,False,False,none
38c4ff3f-85f4-4ba1-8942-a226954d6a43,Archland Development,Digital Marketing & Content Specialist,Digital Marketing & Content Specialist,Pemasaran & Komunikasi,"The Digital Marketing & Content Specialist role at Archland Development in Jakarta Barat, Jakarta Raya, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Opportunity to grow and advance together Interesting role and comfortable work environment",Opportunity to grow and advance together Interesting role and comfortable work environment,ONSITE,FULL_TIME,ENTRY_LEVEL,Jakarta Raya,Jakarta Barat,,,IDR,Not specified,Digital Marketing,Opportunity to grow and advance together || Interesting role and comfortable work environment,EN,2026-04-28T03:28:09Z,ACTIVE,100,1,1,1,325,116,False,False,False,False,none
38a41f77-e517-452f-bbca-5afecc225f2d,PT Graha Ksatria Envirotama,Project Engineer,Project Engineer,Teknik Sipil/Struktural,"The Project Engineer role at PT Graha Ksatria Envirotama in Surabaya, Jawa Timur, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Create work drawings, RAB, technical planning, and supervise work execution to meet targets and standards Travel throughout Indonesia Professional and supportive work environment","Create work drawings, RAB, technical planning, and supervise work execution to meet targets and standards Travel throughout Indonesia Professional and supportive work environment",ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Timur,Surabaya,3500000.0,4000000.0,IDR,"IDR 3,500,000 - 4,000,000 / month",Programming,"Create work drawings, RAB, technical planning, and supervise work execution to meet targets and standards || Travel throughout Indonesia || Professional and supportive work environment",EN,2026-05-16T01:47:13Z,ACTIVE,100,1,1,1,387,212,False,False,False,False,none
388cf2ab-493f-4f4b-b15d-25fe660a1b20,MatchaTalent,ICT Account Manager (Banking & Public Sector),ICT Account Manager (Banking & Public Sector),Sales & Marketing,The ICT Account Manager (Banking & Public Sector) role at MatchaTalent in Jakarta Raya focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Lead strategic enterprise technology projects across Indonesia’s Government and Financial Services sectors for top-tier institutions.,Lead strategic enterprise technology projects across Indonesia’s Government and Financial Services sectors for top-tier institutions.,ONSITE,FULL_TIME,LEAD,Jakarta Raya,Jakarta,,,IDR,Not specified,Effective Communication,Lead strategic enterprise technology projects across Indonesia’s Government and Financial Services sectors for top-tier institutions,EN,2026-05-08T02:23:45Z,ACTIVE,100,1,1,1,341,140,False,False,False,False,none
3888e2d1-ded9-498b-a4ed-d62a57690e4a,Sinar Mas Land,Sales - JV,Sales - JV,Sales & Marketing,"Sell apartments, create reports, conduct market research, build networks, maintain accounts, establish corporate clients, and achieve targets","Proficient in EXPIRES_SOON, Akan segera berakhir.",ONSITE,FULL_TIME,ENTRY_LEVEL,Banten,Tangerang,,,IDR,Not specified,Akan segera berakhir | EXPIRES_SOON,conduct market research || establish corporate clients || and achieve targets,EN,2026-04-22T10:24:28Z,ACTIVE,100,1,1,2,148,56,False,False,False,False,none
38873be7-0390-4180-94aa-ede89eb42abf,Exeo Global,Service Delivery Coordinator,Service Delivery Coordinator,Customer Service,"Exeo Global is seeking a Service Delivery Coordinator to act as a central point of coordination between customers, onsite field engineers, ISPs, and IT vendors across multiple countries. Offers a cohesive work environment, career development opportunities, and learning & development opportunities.",Exeo Global is seeking a Service Delivery Coordinator to act as a central point of coordination between customers.,ONSITE,FULL_TIME,ENTRY_LEVEL,Bali,Denpasar,,,IDR,Not specified,Effective Communication,"Exeo Global is seeking a Service Delivery Coordinator to act as a central point of coordination between customers || onsite field engineers || and IT vendors across multiple countries || Offers a cohesive work environment, career development opportunities, and learning & development opportunities",EN,2026-05-13T06:02:31Z,ACTIVE,100,1,1,1,309,121,False,False,False,False,none
3882fc10-7c0a-413c-86dc-34487a57024b,PT Baliola Adi Maha Duta,Business Development & Community Support,Business Development & Community Support,Other Business Development Positions,"The Business Development & Community Support role at PT Baliola Adi Maha Duta in Kuta Utara, Bali, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: minimum 0 years of experience Maximum 1 years of experience",minimum 0 years of experience Maximum 1 years of experience,ONSITE,FULL_TIME,ENTRY_LEVEL,Bali,Kuta Utara,2900000.0,4000000.0,IDR,"IDR 2,900,000 - 4,000,000 / month",New Business Development | Business Development | Business Model | Administration,minimum 0 years of experience || Maximum 1 years of experience,EN,2026-05-04T03:46:52.650000Z,ACTIVE,100,1,1,4,289,85,False,False,False,False,none
